checkpoint_id,download_url,task,model_size,A* variant
maze-sweep-rep-nondet-large-103,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-103.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-104,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-104.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-105,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-105.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-106,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-106.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-107,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-107.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-108,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-108.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-109,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-109.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-11,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-11.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-110,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-110.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-111,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-111.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-112,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-112.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-113,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-113.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-114,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-114.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-115,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-115.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-116,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-116.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-117,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-117.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-118,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-118.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-119,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-119.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-12,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-12.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-13,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-13.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-14,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-14.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-15,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-15.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-16,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-16.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-17,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-17.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-18,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-18.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-19,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-19.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-2.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-20,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-20.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-21,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-21.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-22,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-22.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-23,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-23.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-24,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-24.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-25,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-25.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-26,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-26.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-27,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-27.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-28,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-28.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-29,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-29.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-3,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-3.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-30,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-30.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-31,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-31.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-32,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-32.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-33,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-33.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-34,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-34.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-35,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-35.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-36,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-36.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-37,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-37.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-38,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-38.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-39,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-39.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-4,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-4.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-40,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-40.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-41,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-41.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-42,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-42.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-43,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-43.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-44,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-44.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-45,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-45.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-46,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-46.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-47,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-47.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-48,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-48.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-49,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-49.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-5,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-5.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-50,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-50.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-51,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-51.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-52,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-52.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-53,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-53.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-54,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-54.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-55,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-55.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-56,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-56.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-57,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-57.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-58,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-58.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-59,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-59.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-6,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-6.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-60,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-60.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-61,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-61.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-62,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-62.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-63,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-63.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-64,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-64.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-65,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-65.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-66,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-66.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-67,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-67.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-68,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-68.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-69,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-69.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-7,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-7.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-70,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-70.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-71,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-71.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-72,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-72.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-73,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-73.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-74,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-74.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-75,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-75.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-76,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-76.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-77,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-77.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-78,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-78.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-79,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-79.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-8,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-8.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-80,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-80.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-81,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-81.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-82,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-82.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-83,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-83.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-84,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-84.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-85,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-85.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-86,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-86.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-87,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-87.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-88,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-88.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-89,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-89.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-9,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-9.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-90,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-90.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-91,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-91.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-92,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-92.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-93,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-93.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-94,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-94.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-95,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-95.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-96,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-96.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-97,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-97.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-98,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-98.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-large-99,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-large-99.ckpt,maze,large,nondeterministic
maze-sweep-rep-nondet-medium-0,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-0.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-1.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-10,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-10.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-100,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-100.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-101,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-101.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-102,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-102.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-103,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-103.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-104,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-104.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-105,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-105.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-106,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-106.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-107,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-107.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-108,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-108.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-109,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-109.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-11,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-11.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-110,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-110.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-111,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-111.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-112,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-112.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-113,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-113.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-114,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-114.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-115,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-115.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-116,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-116.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-117,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-117.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-118,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-118.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-119,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-119.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-12,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-12.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-13,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-13.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-14,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-14.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-15,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-15.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-16,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-16.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-17,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-17.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-18,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-18.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-19,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-19.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-2.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-20,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-20.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-21,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-21.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-22,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-22.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-23,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-23.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-24,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-24.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-25,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-25.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-26,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-26.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-27,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-27.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-28,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-28.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-29,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-29.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-3,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-3.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-30,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-30.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-31,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-31.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-32,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-32.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-33,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-33.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-34,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-34.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-35,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-35.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-36,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-36.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-37,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-37.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-38,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-38.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-39,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-39.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-4,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-4.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-40,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-40.ckpt,maze,medium,nondeterministic
